Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Affects Version/s,Affects Version/s,Fix Version/s,Fix Version/s,Component/s,Component/s,Component/s,Component/s,Due Date,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Cloners),Outward issue link (Cloners),Outward issue link (Copied),Outward issue link (Duplicate),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Problem/Incident),Outward issue link (Problem/Incident),Outward issue link (Related),Outward issue link (Related),Outward issue link (Related),Outward issue link (Related),Outward issue link (Related),Outward issue link (Related),Outward issue link (Related),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (ACM Type),Custom field (Acceptance Criteria),Custom field (Actual End Time),Custom field (Actual Start  Time),Custom field (Affected Areas),Custom field (BizOps Approvers),Custom field (Business Justification),Custom field (Change Type),Custom field (Change completion date),Custom field (Change description),Custom field (Change description),Custom field (Change description),Custom field (Change description),Custom field (Change reason),Custom field (Change risk),Custom field (Change start date),Custom field (Contact Number),Custom field (Critical Business Process),Customer Request Type,Custom field (Database & Journal cleanup),Custom field (Days Since Last Comment),Custom field (Delivery Due Date),Custom field (Deployment Success),Custom field (Duty Manager Approvers),Custom field (Duty Manager Approvers),Custom field (Duty Manager Approvers),Custom field (Duty Manager Approvers),Custom field (Duty Manager Approvers),Custom field (EPEX Project),Custom field (End Time),Custom field (Epic Link),Custom field (Estimate),Custom field (Fix Description),Custom field (Flagged),Custom field (HUPX Project),Custom field (Hosting Services Coordinator),Custom field (ICCC Invitation),Custom field (Impact),Custom field (Impact),Custom field (Impact Assessment),Custom field (Implementation Steps),Custom field (Introduction Factor),Custom field (Investigation reason),Custom field (Issue Detection Factor),Custom field (Issue Time),Custom field (M7 User),Custom field (M7A Change Description),Custom field (Merge Request Config),Custom field (Merge Request SQL),Custom field (Mitigation),Custom field (Onboarding details),Custom field (Operational categorization),Custom field (Owner),Custom field (PIR (Post Implementation Review)),Custom field (PO / ACM Approvers),Custom field (Pending reason),Custom field (Period),Custom field (Phase),Custom field (Price (excl. VAT)),Custom field (Probability),Custom field (Product Categorization),Custom field (Project Impact),Custom field (Purchasing Type),Custom field (RAID Response),Custom field (RAID type),Custom field (Rank),Custom field (Rank (Obsolete)),Custom field (Reason for failed deployment),Custom field (Release Notes),Custom field (Release Notes),Custom field (Release Notes),Custom field (Release Notes),Custom field (Reproducible),Custom field (Request Category),Custom field (Request participants),Custom field (Requirement ID),Custom field (Rollback Plan),Custom field (Root Cause Detail),Custom field (Root Cause Detail),Custom field (Root Cause Detail),Custom field (Root Cause Detail),Custom field (Root cause),Custom field (SAP Change),Custom field (SAP Record),Satisfaction score (out of 5),Custom field (Severity),Custom field (Shift Start Date),Custom field (Shift Type),Custom field (Source),Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Start Time),Custom field (Steps to reproduce),Custom field (Steps to reproduce),Custom field (Steps to reproduce),Custom field (Steps to reproduce),Custom field (Story Points),Custom field (Story Points),Custom field (Story Points),Custom field (Story Points),Custom field (Team),Custom field (TechOps Customer),Custom field (TechOps Service Catalogue),Custom field (Test Coverage),Custom field (Test Instructions),Custom field (Test Result),Time Spent in Progress,Time Spent in Progress simplified,Time to approve normal change,Time to approve normal change simplified,Time to close after resolution,Time to close after resolution simplified,Time to first response,Time to first response simplified,Time to resolution,Time to resolution simplified,Custom field (Urgency),Custom field (Urgency),Custom field (Waiting on),Custom field (Workaround),Custom field (XBID Environment),Custom field (XSOP Project),Custom field (Zephyr Teststep),Custom field ([Environment]),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitCommitsReferenced),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment
Prepare the demo for sprint 2,XP-2628,91899,Task,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,eh941,ei349,ei349,06/Feb/20 15:25,13/Aug/20 19:45,22/Feb/21 13:21,20/Feb/20 15:34,,,3.1.0,,,,,,,,,,,,ei349,radeale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sw455,,,,,,,,,,,,,,,32918400,,,dm700,lw641,ox626,rehapav,sw455,,,XP-2382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000y5p:40000000ez9",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,Alpha Sprint 2,Alpha Sprint 3 (S),,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[US02] Deployment,XP-2627,91898,Story,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,yo218,ei349,ei349,06/Feb/20 15:24,13/Aug/20 19:45,22/Feb/21 13:21,20/Feb/20 15:27,,,3.1.0,,,,,,,,,,,,ei349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sw455,,,,,,,,,,,,,,,32918400,,,dm700,lw641,ox626,rehapav,sw455,,,XP-2382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000y5p:40000000ezws9",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,HOT Sprint 2 (S),HOT Sprint 3,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US04/CR018 - Scheduling - Preview Function before Publish Capacity,XP-2626,91897,Story,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Major,Done,od044,jj069,ei349,06/Feb/20 15:13,13/Aug/20 19:40,22/Feb/21 13:21,05/Mar/20 10:43,,,3.1.0,,,,,,,,,,"Find the most recent version of the specification here:

https://jira.deutsche-boerse.com/secure/attachment/79959/US%20XBID-4880%20-%20Capacity%20preview%20window_v0.81_DBAG.docx",,ei349,od044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30585600,,,,,,,,,,XP-2382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|y0aa4c:",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,Alpha Sprint 2,HOT Sprint 3,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP-2626-2.0.25.x,XP-2658,XP-PULL-JOB,XP-PULLS-TEST-XBID,develop,xbid-2.0.25.x,master-xbid-2.0.25.x,XP-PULL-JOB-2,master,,,,,,,,,,,,,,,,,,,,,,,,,true,"05/Mar/20 10:43;od044;Test passed ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US04/CR018 - RefData - Preview Function before Publish Capacity,XP-2625,91896,Story,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Major,Done,radeale,jj069,ei349,06/Feb/20 15:13,13/Aug/20 19:41,22/Feb/21 13:21,19/Feb/20 16:33,,,3.1.0,,,,,,,,,,"Find the most recent version of the specification here:

https://jira.deutsche-boerse.com/secure/attachment/79959/US%20XBID-4880%20-%20Capacity%20preview%20window_v0.81_DBAG.docx",,ei349,jy268,radeale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17/Feb/20 16:56;radeale;screenshot-1.png;https://jira.deutsche-boerse.com/secure/attachment/80487/screenshot-1.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31795200,,,,,,,,,,XP-2382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000y5p:40000000ezws",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,HOT Sprint 2 (S),,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,develop,master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,"13/Feb/20 11:18;radeale;Some testing notes:

- Change the tooltip to ""Enables the Preview functionality.""
- Please add the Preview configuration visibility also to the Interconnector Configurations overview as a last column.

Thanks,
Alexandr","17/Feb/20 15:18;jy268;Changes implemented, ready for testing.","17/Feb/20 16:56;radeale;Hi Michal,

nice job, please also add the option to the _Interconnector Configurations_ as the last column.

Thanks,
Alexandr

 !screenshot-1.png! ","19/Feb/20 14:26;jy268;Implemented in XP-2626-integration-to-ui branch, please test and close.","19/Feb/20 16:33;radeale;Test OK in the branch, tested in Docker.",,,,,,,,,,,,,,,,,,,,,,,,,,,
Create new AMS DB for SYT1,XP-2618,91828,Story,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Major,Done,jy268,jy268,jy268,05/Feb/20 12:55,04/Aug/20 16:02,22/Feb/21 13:21,05/Feb/20 15:48,,,Agile Pilot,,,,,,,,,,"* create new xbsyt1ams DB with schema
* create ams users in xbsyt1ams: app, dev. (admin user for flyway execution during ansible deployment?)
* readonly access to ams user for: xbsyt1cor and xbsyt1spm DBs

Please provide passwords.",,jy268,qo794,yo218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07/Feb/20 10:39;qo794;application.yml;https://jira.deutsche-boerse.com/secure/attachment/80201/application.yml",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sw455,,,,,,,,,,,,,,,33004800,,,dm700,lw641,ox626,rehapav,sw455,,,XP-2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000y5p:4000000000000000003",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,HOT Sprint 1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05/Feb/20 13:13;yo218;Proposing the following commands:
{noformat}
CREATE ROLE       xbsyt1ams WITH LOGIN;
CREATE DATABASE   xbsyt1ams WITH OWNER         xbsyt1ams;
ALTER  DATABASE   xbsyt1ams SET SEARCH_PATH TO xbsyt1ams;
CREATE ROLE uapp01xbsyt1ams WITH LOGIN;
CREATE ROLE udev01xbsyt1ams WITH LOGIN;

CREATE SCHEMA xbsyt1ams AUTHORIZATION xbsyt1ams;
DROP SCHEMA public;

ALTER ROLE xbsyt1ams WITH PASSWORD 'pw3DBAxbsyt1ams';
ALTER ROLE udev01xbsyt1ams WITH PASSWORD 'TESTdev01xbsyt1ams';
ALTER ROLE uapp01xbsyt1ams WITH PASSWORD 'nFk2nA_:Y!';

ALTER DEFAULT PRIVILEGES IN SCHEMA xbsyt1ams GRANT SELECT, INSERT, UPDATE, DELETE ON TABLES TO uapp01xbsyt1ams;
ALTER DEFAULT PRIVILEGES IN SCHEMA xbsyt1ams GRANT USAGE ON SEQUENCES TO uapp01xbsyt1ams;
ALTER DEFAULT PRIVILEGES IN SCHEMA xbsyt1ams GRANT EXECUTE ON FUNCTIONS TO uapp01xbsyt1ams;
GRANT CONNECT ON DATABASE xbsyt1ams TO uapp01xbsyt1ams;
GRANT USAGE ON SCHEMA xbsyt1ams TO uapp01xbsyt1ams;

ALTER DEFAULT PRIVILEGES IN SCHEMA xbsyt1ams GRANT SELECT, INSERT, UPDATE, DELETE ON TABLES TO udev01xbsyt1ams;
ALTER DEFAULT PRIVILEGES IN SCHEMA xbsyt1ams GRANT USAGE ON SEQUENCES TO udev01xbsyt1ams;
ALTER DEFAULT PRIVILEGES IN SCHEMA xbsyt1ams GRANT EXECUTE ON FUNCTIONS TO udev01xbsyt1ams;
GRANT CONNECT ON DATABASE xbsyt1ams TO udev01xbsyt1ams;
GRANT USAGE ON SCHEMA xbsyt1ams TO udev01xbsyt1ams;

GRANT SELECT ON ALL TABLES IN SCHEMA xbsyt1cor TO uapp01xbsyt1ams;
GRANT SELECT ON ALL SEQUENCES IN SCHEMA xbsyt1cor TO uapp01xbsyt1ams;
GRANT EXECUTE ON ALL FUNCTIONS IN SCHEMA xbsyt1cor TO uapp01xbsyt1ams;
GRANT CONNECT ON DATABASE          xbsyt1cor                            TO uapp01xbsyt1ams;
GRANT USAGE ON SCHEMA              xbsyt1cor                            TO uapp01xbsyt1ams;

GRANT SELECT ON ALL TABLES IN SCHEMA xbsyt1spm TO uapp01xbsyt1ams; 
GRANT SELECT ON ALL SEQUENCES IN SCHEMA xbsyt1spm TO uapp01xbsyt1ams; 
GRANT EXECUTE ON ALL FUNCTIONS IN SCHEMA xbsyt1spm TO uapp01xbsyt1ams; 
GRANT CONNECT ON DATABASE xbsyt1spm TO uapp01xbsyt1ams; 
GRANT USAGE ON SCHEMA xbsyt1spm TO uapp01xbsyt1ams; {noformat}","05/Feb/20 13:18;yo218;DB exists on syt1 for sync cluster, permissions added for cor db on async cluster

 
{noformat}
postgres=# \l
                                     List of databases
   Name    |   Owner   | Encoding |   Collate   |    Ctype    |      Access privileges
-----------+-----------+----------+-------------+-------------+-----------------------------
 postgres  | postgres  | UTF8     | en_US.UTF-8 | en_US.UTF-8 | =Tc/postgres               +
           |           |          |             |             | postgres=CTc/postgres      +
           |           |          |             |             | pg_watch2=c/postgres
 template0 | postgres  | UTF8     | en_US.UTF-8 | en_US.UTF-8 | =c/postgres                +
           |           |          |             |             | postgres=CTc/postgres
 template1 | postgres  | UTF8     | en_US.UTF-8 | en_US.UTF-8 | =c/postgres                +
           |           |          |             |             | postgres=CTc/postgres      +
           |           |          |             |             | pg_watch2=c/postgres
 xbsyt1ams | xbsyt1ams | UTF8     | en_US.UTF-8 | en_US.UTF-8 | =Tc/xbsyt1ams              +
           |           |          |             |             | xbsyt1ams=CTc/xbsyt1ams    +
           |           |          |             |             | uapp01xbsyt1ams=c/xbsyt1ams+
           |           |          |             |             | udev01xbsyt1ams=c/xbsyt1ams
 xbsyt1cmi | xbsyt1cmi | UTF8     | en_US.UTF-8 | en_US.UTF-8 | xbsyt1cmi=CTc/xbsyt1cmi    +
           |           |          |             |             | uapp01xbsyt1cmi=c/xbsyt1cmi+
           |           |          |             |             | udev01xbsyt1cmi=c/xbsyt1cmi+
           |           |          |             |             | umon01xbsyt1cmi=c/xbsyt1cmi+
           |           |          |             |             | dev_users=c/xbsyt1cmi      +
           |           |          |             |             | pg_watch2=c/xbsyt1cmi
 xbsyt1rep | xbsyt1rep | UTF8     | en_US.UTF-8 | en_US.UTF-8 | xbsyt1rep=CTc/xbsyt1rep    +
           |           |          |             |             | uapp01xbsyt1rep=c/xbsyt1rep+
           |           |          |             |             | udev01xbsyt1rep=c/xbsyt1rep+
           |           |          |             |             | umon01xbsyt1rep=c/xbsyt1rep+
           |           |          |             |             | dev_users=c/xbsyt1rep      +
           |           |          |             |             | pg_watch2=c/xbsyt1rep
 xbsyt1spm | xbsyt1spm | UTF8     | en_US.UTF-8 | en_US.UTF-8 | xbsyt1spm=CTc/xbsyt1spm    +
           |           |          |             |             | uapp01xbsyt1spm=c/xbsyt1spm+
           |           |          |             |             | udev01xbsyt1spm=c/xbsyt1spm+
           |           |          |             |             | umon01xbsyt1spm=c/xbsyt1spm+
           |           |          |             |             | uapp01xbsyt1sla=c/xbsyt1spm+
           |           |          |             |             | dev_users=c/xbsyt1spm      +
           |           |          |             |             | pg_watch2=c/xbsyt1spm
{noformat}","05/Feb/20 15:27;yo218;Created the tables and updated pg_hba.conf
{noformat}
xbsyt1ams=# \dt
                    List of relations
  Schema   |          Name           | Type  |   Owner
-----------+-------------------------+-------+-----------
 xbsyt1ams | passwd_expiration_check | table | xbsyt1ams
 xbsyt1ams | table_lock              | table | xbsyt1ams
(2 rows)xbsyt1ams=# \ds
                         List of relations
  Schema   |              Name              |   Type   |   Owner
-----------+--------------------------------+----------+-----------
 xbsyt1ams | passwd_expiration_check_id_seq | sequence | xbsyt1ams
(1 row)xbsyt1ams=# \dp
                                                   Access privileges
  Schema   |              Name              |   Type   |       Access privileges        | Column privileges | Policies
-----------+--------------------------------+----------+--------------------------------+-------------------+----------
 xbsyt1ams | passwd_expiration_check        | table    | xbsyt1ams=arwdDxt/xbsyt1ams   +|                   |
           |                                |          | uapp01xbsyt1ams=arwd/xbsyt1ams+|                   |
           |                                |          | udev01xbsyt1ams=arwd/xbsyt1ams |                   |
 xbsyt1ams | passwd_expiration_check_id_seq | sequence | xbsyt1ams=rwU/xbsyt1ams       +|                   |
           |                                |          | uapp01xbsyt1ams=U/xbsyt1ams   +|                   |
           |                                |          | udev01xbsyt1ams=U/xbsyt1ams    |                   |
 xbsyt1ams | table_lock                     | table    | xbsyt1ams=arwdDxt/xbsyt1ams   +|                   |
           |                                |          | uapp01xbsyt1ams=arwd/xbsyt1ams+|                   |
           |                                |          | udev01xbsyt1ams=arwd/xbsyt1ams |                   |
(3 rows) {noformat}","05/Feb/20 15:48;qo794;Everything is working fine, only {{xbsyt1ams}} not tested as the deployment script is not ready yet.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
[TODO] HLS100 - Price per unit clarification,XP-2606,91703,Task,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,radeale,radeale,radeale,31/Jan/20 13:10,31/Aug/20 15:39,22/Feb/21 13:21,14/Aug/20 16:13,,,3.1.1,,,,,,,,,,"Once XBID-4894 is concluded, think about whether we have clearly defined, that the limit and execution price is actually per unit (1MW per 60 min contract in case of hourly product), it is not explicitly mentioned at least in HLS100.

*Document*: HLS100

*Chapter*: 1.3.1 Orders

*Details*: Description of the Price enhanced:

_The buy price / sell price_

To:

_The limit buy price / sell price per 1 MWh_

*Chapter*: 1.3.2 Trades

*Details*: Description of the Price enhanced:

_The trade execution price_

To:

_The trade execution price_ _per 1 MWh_

*Reason*: Absence of such clarification raises sometime issue as in case of XBID-4894.",,radeale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sw455,,,,,,,,,,,,,,,16502400,,,dm700,lw641,ox626,rehapav,sw455,,,XP-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|y0a70g:",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31/Jan/20 13:38;radeale;David says it could be said in an easier form like euro / MW.","14/Aug/20 16:13;radeale;Propsal accepted by TWG, better get it to the specs as soon as possible.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[US01] Add tests to Xp 2580 event log,XP-2604,91688,Story,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,jy268,jy268,jy268,31/Jan/20 07:55,04/Aug/20 16:01,22/Feb/21 13:21,06/Feb/20 08:10,,,Agile Pilot,,,,,,,,,,Please add tests to code created during `Xp 2580 event log`,,eg288,jy268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sw455,,,,,,,,,,,,,,,33177600,,,dm700,lw641,ox626,rehapav,sw455,,,XP-2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000y5p:4000000000000000006",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,HOT Sprint 1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,"03/Feb/20 17:03;eg288;implemented PasswdExpirationLockingCheckServiceTest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[US01] Endpoint for manual triggering,XP-2587,91551,Story,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,jy268,jy268,jy268,28/Jan/20 10:57,04/Aug/20 16:01,22/Feb/21 13:21,31/Jan/20 14:34,,,Agile Pilot,,,,,,,,,,,,jy268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sw455,,,,,,,,,,,,,,,33436800,,,dm700,lw641,ox626,rehapav,sw455,,,XP-2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000y5p:40000000ezx",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,HOT Sprint 1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,"31/Jan/20 14:34;jy268;Manual endpoint exposed as GET /sendExpiringPasswordsManually",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Password expiration - Docker image,XP-2581,91392,Story,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,,jj069,jj069,23/Jan/20 15:47,31/Aug/20 15:38,22/Feb/21 13:21,27/Jan/20 09:46,,,Agile Pilot,,,,,,,,,,,,jj069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sw455,,,,,,,,,,,,,,,34128000,,,dm700,lw641,ox626,rehapav,sw455,,,XP-2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000y5p:40000000es",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Password expiration - Core/SM DB integration to fetch user emails,XP-2580,91391,Story,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,eh941,jj069,jj069,23/Jan/20 15:47,31/Aug/20 15:39,22/Feb/21 13:21,24/Jan/20 09:16,,,Agile Pilot,,,,,,,,,,,,jj069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sw455,,,,,,,,,,,,,,,34128000,,,dm700,lw641,ox626,rehapav,sw455,,,XP-2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000y5p:40000000eq",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Password expiration - Application scaffolding,XP-2579,91390,Story,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,ll664,jj069,jj069,23/Jan/20 15:47,31/Aug/20 15:38,22/Feb/21 13:21,24/Jan/20 09:14,,,Agile Pilot,,,,,,,,,,,,jj069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sw455,,,,,,,,,,,,,,,34128000,,,dm700,lw641,ox626,rehapav,sw455,,,XP-2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000y5p:40000000ep",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Password expiration - Deployment,XP-2578,91388,Story,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,,jj069,jj069,23/Jan/20 15:45,31/Aug/20 15:38,22/Feb/21 13:21,30/Jan/20 10:42,,,Agile Pilot,,,,,,,,,,,,jj069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sw455,,,,,,,,,,,,,,,34128000,,,dm700,lw641,ox626,rehapav,sw455,,,XP-2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000y89:00i1s000104220082di",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Password expiration - Email sending,XP-2577,91387,Story,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,,jj069,jj069,23/Jan/20 15:45,31/Aug/20 15:39,22/Feb/21 13:21,30/Jan/20 10:41,,,Agile Pilot,,,,,,,,,,,,jj069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sw455,,,,,,,,,,,,,,,34128000,,,dm700,lw641,ox626,rehapav,sw455,,,XP-2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000y89:00i1s000104220082d",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
